Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-08-25,71.2158,71.2158,68.9945,69.4349,1366747.5479123
2016-08-26,69.5292,70.9155,69.2004,70.1471,605691.44050944
2016-08-29,69.5292,70.1375,68.4224,68.4987,537059.10939839
2016-08-30,68.4224,68.7046,67.2794,68.0945,849100.63058921
2016-08-31,68.0945,69.4168,67.6169,68.6379,807385.44828871
2016-09-01,69.5292,69.8096,67.2335,67.2335,524625.32083942
2016-09-02,67.5605,68.8724,67.0925,68.4987,446079.73380879
2016-09-05,68.4043,70.4464,68.4043,70.0917,486833.06491066
2016-09-06,70.4655,71.5905,69.1632,71.1118,629723.0357241
2016-09-07,72.049,74.0921,72.049,73.1836,903704.82873353
2016-09-08,73.0987,73.745,70.8868,70.9718,790012.33879806
2016-09-09,70.6533,70.9718,67.7017,67.7017,1104557.6100555
2016-09-12,66.7836,67.0457,64.6089,66.1181,1608350.5136038
2016-09-13,67.9362,68.0391,65.219,65.5928,1212406.6179544
2016-09-14,66.062,67.0639,65.9674,66.755,809135.03149407
2016-09-15,67.3737,68.2259,66.7645,66.999,727251.81031507
2016-09-16,67.4671,67.7484,65.7806,65.7806,1112211.5121236
2016-09-19,66.4365,67.1583,65.874,66.2774,483232.15415286
2016-09-20,66.08,67.0542,66.0705,66.549,818674.87517079
2016-09-21,66.6997,67.1211,66.6234,66.8208,952437.22424978
2016-09-22,67.7017,70.0822,67.7017,69.6228,1104057.2796065
2016-09-23,69.6132,69.7066,68.0763,69.1451,725102.59209697
2016-09-26,68.4129,68.657,67.3175,68.4043,904692.90270202
2016-09-27,68.4043,68.6112,66.999,67.655,846005.2948344
2016-09-28,67.6359,69.0326,67.4862,68.6293,672369.65081019
2016-09-29,69.3415,69.7161,68.6379,69.5292,961620.43825634
2016-09-30,68.7418,70.25,68.7141,69.8096,970963.08670368
2016-10-03,69.8096,70.7381,68.6017,68.8914,620009.07285548
2016-10-04,68.779,70.2309,68.0391,69.9974,763154.9779028
2016-10-05,68.4987,69.5845,68.3099,69.0135,868815.95788416
2016-10-06,68.676,69.023,67.673,68.4043,623072.94128645
2016-10-07,68.3099,69.5569,67.655,68.8267,570053.64735275
2016-10-10,69.1069,69.922,68.9668,69.2948,554873.81033356
2016-10-11,69.454,69.5569,67.6264,67.7484,701420.28417692
2016-10-12,67.4671,68.7504,67.2794,68.5634,487094.24369851
2016-10-13,67.4671,67.9267,65.9494,66.1086,1027023.1730309
2016-10-14,66.7645,67.0542,64.853,65.3678,967988.37569024
2016-10-17,65.4993,65.4993,63.3534,63.729,1140750.2770226
2016-10-18,64.6471,66.1553,64.5632,65.2648,779286.17701267
2016-10-19,65.406,66.1372,64.7882,64.9369,577300.57203251
2016-10-20,65.5833,65.5833,64.5346,64.5346,366401.32312
2016-10-21,64.5346,65.6872,64.1971,64.7119,786015.9886707
2016-10-24,65.4993,66.2859,65.2839,66.1372,423522.90717131
2016-10-25,68.0296,68.3957,66.6901,66.6901,707785.07487844
2016-10-26,66.9056,67.5797,65.4527,67.4671,638987.01586184
2016-10-27,67.1488,67.8046,66.2678,66.3145,747061.53958154
2016-10-28,66.5204,67.2794,65.7053,67.2794,516820.37561694
2016-10-31,66.9152,67.7017,66.2954,66.6044,609059.49307084
2016-11-02,66.2774,66.3145,64.3286,64.6566,909681.52244105
2016-11-03,64.6566,65.5747,64.0379,65.1066,763869.28615391
2016-11-04,65.2277,66.3431,65.1247,66.2859,700285.36269718
2016-11-07,67.6922,68.8447,67.4862,67.8885,1219522.4287848
2016-11-08,68.0763,70.2309,68.0763,70.2309,1329555.268958
2016-11-09,69.4349,75.9007,69.351,75.9007,4350262.0696441
2016-11-10,81.6162,85.2713,80.127,82.0108,4478064.5075883
2016-11-14,84.3437,85.0369,78.8618,78.8618,2240373.8107004
2016-11-15,76.8377,78.7121,76.0035,77.3068,1490627.0594847
2016-11-16,77.7645,78.0561,76.1905,76.8377,1056133.5943129
2016-11-17,76.875,78.5062,76.4631,76.7625,1087349.1795596
2016-11-18,76.3696,76.3696,75.2542,75.9007,554995.48398573
2016-11-21,78.4309,78.7121,77.4842,77.7091,765906.27091699
2016-11-22,79.6494,80.9792,79.1993,79.6494,1150666.6796745
2016-11-23,80.7733,81.2424,78.9553,81.1576,1237001.4782657
2016-11-24,82.6476,84.1464,82.3197,84.1464,1399005.7504888
2016-11-25,84.2312,84.2312,82.3855,82.9747,997047.40034333
2016-11-28,84.4276,85.1587,82.9289,82.9289,843047.36639368
2016-11-29,81.9918,83.9499,81.0545,81.4197,1312009.0891863
2016-11-30,81.1576,84.2407,80.2108,81.8602,1579295.6845939
2016-12-01,83.0966,83.0966,79.6494,81.3815,1278755.4702656
2016-12-02,81.1947,81.8506,80.7447,81.3358,689445.91854597
2016-12-05,83.5657,86.6489,83.2855,86.0579,2088346.7779554
2016-12-06,86.3858,89.572,85.8806,89.3003,1811086.0898021
2016-12-07,90.4243,92.2052,88.1009,88.3164,2338830.8713446
2016-12-08,88.3164,91.7838,87.7072,91.7838,1756926.6298346
2016-12-09,91.8305,92.5512,90.5187,90.6588,1279103.7086494
2016-12-12,91.3053,91.3053,89.2163,90.3403,675169.19372093
2016-12-13,89.9562,91.2681,89.02,89.7694,929037.07333346
2016-12-14,89.02,89.3003,86.893,87.6977,1450553.4225777
2016-12-15,87.8483,88.7378,85.6642,85.9929,1158754.8308116
2016-12-16,85.7861,86.6489,83.8652,84.3342,2032649.6147631
2016-12-19,83.3026,84.1187,82.0385,84.1187,1170772.2017851
2016-12-20,84.3437,86.7233,83.622,86.4802,702184.94014617
2016-12-21,87.1447,88.017,85.9273,86.3304,554649.34342352
2016-12-22,84.7089,86.8453,84.0529,86.8167,773541.29259074
2016-12-23,86.6679,86.9578,85.0559,85.4582,394322.27956096
2016-12-27,85.0845,86.3858,85.0369,86.2085,470034.75853544
2016-12-28,86.7042,87.4269,86.199,86.2085,808205.69653007
2016-12-29,86.2085,87.3983,85.9273,85.9273,391413.64992759
2016-12-30,86.3019,87.1447,86.0016,86.6584,402429.31109228
2017-01-02,86.6584,86.8167,85.8433,86.3677,182368.8752999
2017-01-03,87.6137,89.8341,87.2114,88.0818,1138876.9223434
2017-01-04,88.5977,90.0505,87.9884,89.9562,1200999.7130633
2017-01-05,89.9562,90.6683,89.2068,89.7779,907758.86895459
2017-01-09,89.4594,90.2374,89.2068,89.9562,519124.83263264
2017-01-10,90.7999,94.5,90.7999,93.8926,1706769.8134594
2017-01-11,94.6419,99.3317,94.5,99.1891,2704864.0267757
2017-01-12,99.6079,102.421,99.4643,101.295,3367365.5248304
2017-01-13,101.391,102.888,100.028,102.134,1370606.4907255
2017-01-16,102.134,104.708,102.134,103.079,1268543.2747696
2017-01-17,101.438,103.546,100.361,102.84,1185622.6808148
2017-01-18,102.602,107.531,102.134,106.215,2098382.7564379
2017-01-19,106.683,107.292,104.299,105.605,1269919.4457321
2017-01-20,104.947,105.881,104.67,105.834,915848.0690024
2017-01-23,106.358,107.245,105.786,105.881,569689.67530703
2017-01-24,106.072,110.572,105.977,110.191,1853019.4455478
2017-01-25,111.506,114.928,111.506,114.928,2262737.6377517
2017-01-26,115.72,117.502,113.756,114.366,1608779.5181188
2017-01-27,113.374,117.694,105.977,117.131,1909826.3563608
2017-01-30,117.131,118.533,114.595,114.595,1183918.2007736
2017-01-31,114.595,117.551,113.47,116.102,1352953.3220527
2017-02-01,117.551,120.649,117.551,118.771,1200952.5120776
2017-02-02,118.999,118.999,116.34,117.598,772023.51867098
2017-02-03,116.102,116.988,115.071,116.292,991214.40741466
2017-02-06,116.387,118.351,115.863,118.017,611330.38494111
2017-02-07,116.94,117.741,116.007,116.845,1104499.9199618
2017-02-08,118.533,118.818,116.197,116.197,1236872.462238
2017-02-09,116.893,117.464,115.443,116.053,1145294.1585847
2017-02-10,117.226,119.382,115.816,118.867,1655979.4549641
2017-02-13,122.757,122.937,120.926,122.708,1152848.4141273
2017-02-14,122.757,123.223,120.877,120.877,1222488.7485119
2017-02-15,118.723,120.831,117.694,120.831,1112098.2297578
2017-02-16,120.649,121.583,119.143,120.782,832180.65056182
2017-02-17,120.41,120.687,119.238,119.753,917376.3320301
2017-02-20,120.554,122.193,120.505,122.193,678713.46329582
2017-02-21,121.679,127.018,121.583,126.97,1374617.525604
2017-02-22,126.503,127.437,124.109,125.14,1090701.4984591
2017-02-23,124.444,127.199,123.69,124.625,1145324.5769977
2017-02-24,124.72,124.767,119.523,122.289,2246644.1994304
2017-02-27,122.289,124.157,120.734,122.518,715801.90008142
2017-02-28,121.955,122.289,120.039,120.877,954414.42109757
2017-03-01,123.27,124.062,121.908,123.223,888324.64975258
2017-03-02,123.643,123.967,120.973,122.003,784647.16008377
2017-03-03,120.505,120.734,118.628,119.572,881539.24582243
2017-03-06,118.999,119.382,116.474,116.474,754360.90980103
2017-03-07,116.197,117.502,111.458,111.458,1955706.7634266
2017-03-08,111.506,114.881,111.506,112.917,829886.68265407
2017-03-09,111.049,111.745,108.275,110.009,1400841.3443794
2017-03-10,110.762,112.965,110.572,110.572,846720.6519963
2017-03-13,113.204,114.976,112.917,114.833,1038165.7524017
2017-03-14,115.768,116.845,113.012,116.425,1100515.1078532
2017-03-15,116.569,118.58,115.538,115.672,883006.67202405
2017-03-16,118.999,120.039,118.161,119.849,894022.33318875
2017-03-17,118.999,121.297,117.875,118.999,1846631.5788088
2017-03-20,118.065,118.962,116.007,117.694,811812.90075264
2017-03-21,116.292,118.446,114.69,115.263,1115665.5753702
2017-03-22,113.374,115.348,111.697,115.024,877715.96597619
2017-03-23,116.149,116.664,112.822,113.756,978509.99987069
2017-03-24,114.319,115.348,112.25,112.441,510554.18253012
2017-03-27,110.572,111.173,109.017,109.875,912558.68475059
2017-03-28,111.65,112.965,110.619,111.506,479821.09624888
2017-03-29,113.565,114.69,109.447,111.049,1275930.7534958
2017-03-30,111.697,111.888,108.322,111.84,723828.16548156
2017-03-31,111.363,111.363,108.513,108.513,841878.87976852
2017-04-03,110.191,111.792,108.884,110.524,588462.03179765
2017-04-04,109.637,113.06,109.494,112.536,881394.49613278
2017-04-05,114.137,120.41,113.204,120.41,1421616.0715768
2017-04-06,119.19,120.687,117.875,120.601,1068543.2579236
2017-04-07,118.628,121.345,118.351,121.345,1071402.5887496
2017-04-10,120.877,120.877,118.304,118.304,570835.08589471
2017-04-11,118.304,118.446,114.089,114.415,1047934.2586317
2017-04-12,113.374,116.007,112.536,113.851,673275.90973671
2017-04-13,115.215,115.72,111.601,113.804,524401.90284018
2017-04-18,113.804,114.042,110.572,110.572,702460.80368514
2017-04-19,111.601,113.851,110.762,113.374,756320.27516531
2017-04-20,112.631,115.538,112.163,114.089,788167.30471039
2017-04-21,115.263,115.587,113.012,113.012,503501.30634735
2017-04-24,116.197,116.197,114.137,114.415,425188.57751311
2017-04-25,115.263,116.52,114.786,116.197,649098.51592161
2017-04-26,115.443,118.161,115.31,118.017,647224.11233169
2017-04-27,117.084,117.551,114.881,114.881,601062.59717296
2017-04-28,114.69,115.911,114.186,115.348,767939.06003688
2017-05-02,115.816,116.425,114.595,115.443,480408.48629385
2017-05-04,112.441,113.374,109.447,111.22,1665560.2061618
2017-05-05,110.619,111.792,108.837,110.953,1005421.9041273
2017-05-08,110.906,110.906,105.233,106.588,1658206.292581
2017-05-09,106.588,109.637,105.605,108.971,938091.27131229
2017-05-10,108.884,109.733,106.911,107.054,924264.52921812
2017-05-11,108.465,111.049,107.76,107.902,788746.303469
2017-05-12,107.94,110.095,107.531,110.095,571363.73693518
2017-05-15,111.411,112.297,109.829,110.095,561515.51348485
2017-05-16,109.685,110.476,107.34,107.436,788811.33593826
2017-05-17,106.549,108.837,105.462,105.509,583042.30972205
2017-05-18,104.947,106.729,103.125,105.186,683691.5939269
2017-05-19,105.881,108.322,105.462,107.76,757271.63725599
2017-05-22,107.988,108.798,106.358,107.988,574632.14297109
2017-05-23,106.825,107.245,103.965,104.012,904531.37043966
2017-05-24,103.641,104.67,102.087,103.498,944824.22970271
2017-05-25,104.336,107.578,104.336,107.006,953275.30397465
2017-05-26,106.5,107.855,103.68,103.775,724934.76636984
2017-05-29,103.593,104.156,103.212,103.965,152323.87449991
2017-05-30,102.983,103.546,102.182,102.23,391865.73048005
2017-05-31,102.134,102.516,98.9022,99.0456,1391194.5118016
2017-06-01,99.3317,102.134,98.8069,102.134,599916.13767448
2017-06-02,102.134,103.125,100.075,101.716,577004.77918844
2017-06-05,101.295,101.62,99.8841,101.248,250051.94214185
2017-06-06,100.685,103.403,99.8841,103.403,706884.06050589
2017-06-07,102.888,104.708,100.123,100.266,805694.60408784
2017-06-08,100.962,105.377,100.962,105.377,1072444.1571686
2017-06-09,106.729,107.578,104.623,107.292,840867.72976254
2017-06-12,107.101,107.101,103.726,104.012,582216.81692671
2017-06-13,103.174,104.204,102.698,102.793,635202.54571499
2017-06-14,103.546,104.012,100.924,101.2,404300.56794981
2017-06-16,101.295,101.811,99.9326,99.9326,998380.56596324
2017-06-19,101.01,103.821,101.01,102.325,471016.53903916
2017-06-20,102.564,103.03,98.9984,99.799,656724.09739821
2017-06-21,99.9801,103.03,98.5309,103.03,724114.51812848
2017-06-22,102.134,102.469,100.456,101.438,556828.98005466
2017-06-23,102.134,103.593,101.762,101.953,1174972.0406066
2017-06-26,103.174,104.012,102.649,102.744,623830.25488014
2017-06-27,103.546,105.423,102.421,104.385,1080769.3621452
2017-06-28,104.251,104.623,102.793,103.403,783305.6031775
2017-06-29,106.358,107.054,104.528,105.509,464331.8305453
2017-06-30,105.605,105.747,102.888,103.68,429153.46031663
2017-07-03,104.204,105.423,102.602,104.299,601184.27082513
2017-07-04,102.698,105.09,102.602,104.757,276121.57103038
2017-07-05,104.108,105.881,103.821,104.528,470703.96362238
2017-07-06,104.947,106.405,103.68,104.299,322648.10714562
2017-07-07,104.528,105.09,101.762,101.762,613856.16213446
2017-07-10,102.134,102.602,100.361,100.876,383363.25957917
2017-07-11,101.572,102.983,101.487,102.001,412958.27764829
2017-07-12,102.983,106.31,102.516,106.31,1040068.4765831
2017-07-13,107.302,108.674,106.825,108.151,837748.26905946
2017-07-14,107.682,108.722,107.111,108.389,512816.68311403
2017-07-17,109.047,113.632,109.047,113.585,1187508.6224234
2017-07-18,113.394,115.196,112.259,114.395,998559.92970911
2017-07-19,114.719,116.044,113.117,114.814,918404.26460879
2017-07-20,114.767,115.711,111.935,112.498,858083.502634
2017-07-21,113.308,114.672,112.078,112.078,703597.82298647
2017-07-24,111.888,112.498,110.466,110.466,761917.26316519
2017-07-25,113.441,115.291,112.641,115.291,1411703.864568
2017-07-26,116.474,117.932,115.806,117.226,988776.73872805
2017-07-27,117.607,118.742,115.901,117.799,653416.8816629
2017-07-28,116.33,116.569,114.576,115.052,803057.64235026
2017-07-31,116.94,118.075,115.338,115.616,1094862.5275812
2017-08-01,115.949,115.997,113.632,114.395,1120536.7171002
2017-08-02,114.395,115.243,112.545,112.545,701115.05113569
2017-08-03,112.307,113.87,111.553,113.165,594581.37737324
2017-08-04,114.3,114.395,112.545,113.394,485274.38346991
2017-08-07,113.394,115.338,112.878,114.91,578934.77505047
2017-08-08,114.814,117.932,114.347,117.885,755965.74331674
2017-08-09,118.171,118.551,115.577,116.52,685809.34482116
2017-08-10,116.52,117.464,113.536,114.014,398316.53186673
2017-08-11,112.688,113.308,112.03,112.173,643342.09348094
2017-08-14,113.07,113.26,111.697,112.222,385590.09719607
2017-08-16,112.498,116.845,111.84,116.282,800480.46852798
2017-08-17,116.664,116.749,113.68,113.775,592874.79951045
2017-08-18,113.775,114.395,112.03,112.222,900172.09717738
2017-08-21,113.441,114.719,113.022,114.719,370955.69379007
2017-08-22,115.433,117.464,115.433,116.378,900118.60272685
2017-08-23,116.378,116.749,114.528,115.528,398716.16687946
2017-08-24,115.711,117.274,115.338,116.798,609847.22507758
2017-08-25,118.933,120.068,118.171,119.114,1087234.848283
2017-08-28,119.973,120.535,118.217,119.685,558246.05853814
2017-08-29,120.068,120.153,117.464,119.782,756213.28626426
2017-08-30,120.344,120.868,119.399,119.877,684752.04274022
2017-08-31,120.535,121.24,118.217,119.209,891971.71258534
2017-09-01,119.638,120.439,118.647,120.153,403677.51493783
2017-09-04,120.019,121.202,119.877,121.011,371570.3555157
2017-09-05,121.669,125.025,120.821,121.765,1571913.4504216
2017-09-06,122.422,122.708,118.742,118.933,713066.34072915
2017-09-07,119.353,120.63,118.504,118.933,622754.0724049
2017-09-08,118.171,118.171,115.387,116.664,979365.91107907
2017-09-11,117.885,119.114,116.749,118.599,544880.83719359
2017-09-12,118.647,118.981,115.997,116.94,508549.71400167
2017-09-13,116.893,116.94,113.346,113.728,1153274.2719099
2017-09-14,113.165,114.672,112.126,113.585,639151.69485659
2017-09-15,114.109,114.347,112.498,112.498,1001167.5219444
2017-09-18,114.767,115.243,112.737,112.832,607401.16510461
2017-09-19,112.975,114.014,112.832,113.919,258231.348518
2017-09-20,114.395,114.91,112.783,113.68,309272.39669312
2017-09-21,112.402,112.402,109.475,110.562,994326.52574218
2017-09-22,108.999,111.411,108.197,111.411,671813.72808906
2017-09-25,110.61,111.22,108.627,109.238,490110.91114372
2017-09-26,109.475,110.991,107.206,107.206,773678.69990483
2017-09-27,108.856,109.142,107.397,107.587,567370.53354021
2017-09-28,107.587,108.531,106.454,107.444,483216.42049094
2017-09-29,109.189,111.315,108.856,110.991,823942.50518117
2017-10-02,111.363,112.078,110.133,110.753,531742.18058066
2017-10-03,110.61,112.126,110.228,110.515,499391.67385418
2017-10-04,111.22,111.506,108.151,108.151,587481.30020472
2017-10-05,109.142,113.824,109.142,113.824,1394983.1775916
2017-10-06,114.481,115.528,111.983,114.156,870228.84072446
2017-10-09,114.3,115.338,112.878,114.395,531914.20195097
2017-10-10,115.148,115.148,113.213,114.719,357832.77083906
2017-10-11,115.338,116.569,114.481,115.711,779512.7417443
2017-10-12,116.845,117.512,116.139,116.569,614141.46587059
2017-10-13,116.749,117.035,114.204,114.767,507198.71689825
2017-10-16,118.217,120.201,117.932,119.829,1267824.7708753
2017-10-17,119.162,120.391,118.122,119.066,916523.56755411
2017-10-18,119.162,120.201,117.702,119.59,726175.62783983
2017-10-19,119.019,119.495,116.33,116.893,555361.55385304
2017-10-20,118.171,118.837,115.711,115.711,400275.897231
2017-10-23,115.806,116.52,114.957,115.338,422438.33340972
2017-10-24,116.569,117.274,114.672,115.528,573075.55935193
2017-10-25,114.395,115.997,113.585,114.672,431673.992956
2017-10-26,114.481,116.282,112.783,114.109,593294.36382829
2017-10-27,111.086,113.585,110.133,113.585,901134.9972868
2017-10-30,114.109,115.338,114.109,115.338,261053.96746621
2017-10-31,115.806,116.664,114.347,116.235,341974.28853579
2017-11-02,116.425,117.369,115.052,116.187,343953.58320516
2017-11-03,115.997,116.187,114.061,115.901,173172.02545301
2017-11-06,115.901,118.551,115.577,117.932,409183.24769859
2017-11-07,117.751,118.933,115.662,115.662,559902.28868279
2017-11-08,115.052,115.616,114.109,114.719,404287.98102028
2017-11-09,114.204,114.395,112.593,114.061,535186.80363007
2017-11-10,114.109,115.196,113.022,113.824,242803.96855129
2017-11-13,114.395,115.949,112.737,115.387,412642.55549912
2017-11-14,114.91,115.577,112.03,112.593,714878.85858219
2017-11-15,110.562,110.705,106.024,106.024,2175663.3570503
2017-11-16,106.634,107.492,104.28,104.652,991955.98734643
2017-11-17,105.691,106.168,104.699,105.881,526459.86581915
2017-11-20,105.834,107.302,104.747,105.881,456653.80352896
2017-11-21,106.358,110.515,106.168,109.189,654916.82409915
2017-11-22,110.038,110.848,107.77,108.007,543298.03080456
2017-11-23,107.636,107.682,106.024,106.549,429483.86721692
2017-11-24,107.302,108.531,107.111,107.541,539026.86604903
2017-11-27,106.634,106.634,105.318,106.072,469381.28711041
2017-11-28,105.547,105.547,102.058,103.85,1233591.4692726
2017-11-29,103.994,103.994,100.495,101.533,1001016.47879
2017-11-30,101.153,102.382,99.5515,100.962,1472256.4358284
2017-12-01,101.153,102.573,100.781,102.573,1505870.8800624
2017-12-04,103.23,103.469,101.2,101.677,525750.80212201
2017-12-05,99.2644,99.6465,96.6622,97.4725,1161156.8365312
2017-12-06,96.3381,97.9397,94.8699,95.6707,990087.87722128
2017-12-07,95.623,97.1866,94.3016,94.5381,843127.08361407
2017-12-08,96.4334,97.892,96.0043,96.8051,692653.4877558
2017-12-11,96.8051,97.5202,96.0043,97.3296,548736.63327447
2017-12-12,97.3772,97.8444,95.6707,96.9482,587164.52914475
2017-12-13,96.5192,98.3209,96.1474,97.7013,951676.76392371
2017-12-14,97.9397,99.598,97.4725,98.369,1045742.035071
2017-12-15,98.6066,99.4564,97.7013,98.2256,1547618.5785975
2017-12-18,100.685,102.573,99.9227,102.573,1014708.9603025
2017-12-19,101.963,102.907,101.105,101.153,655005.98151669
2017-12-20,101.772,104.604,101.772,103.899,825817.95768189
2017-12-21,104.184,105.414,103.05,104.699,605627.45695097
2017-12-22,104.652,104.937,103.23,103.279,267263.51937014
2017-12-27,105.834,106.549,104.986,105.596,686203.73527992
2017-12-28,106.778,106.92,105.786,106.683,616581.23237879
2017-12-29,105.881,106.825,105.128,105.128,469477.78690351
2018-01-03,105.318,105.596,100.829,103.421,648569.86488114
2018-01-04,105.176,107.206,104.232,106.92,678713.46329582
2018-01-05,106.825,107.016,105.786,106.549,391689.51346656
2018-01-08,107.016,107.492,105.271,105.691,487722.54126446
2018-01-09,106.729,107.302,105.596,106.119,661937.18404728
2018-01-10,105.881,107.636,105.691,107.636,642305.7696159
2018-01-11,107.587,108.951,106.92,108.055,550303.70600157
2018-01-12,108.722,109.142,107.206,107.721,469471.49343875
2018-01-15,109.189,109.618,107.77,108.722,307890.98117666
2018-01-16,107.587,108.674,105.977,107.636,731468.43170929
2018-01-17,107.636,108.674,106.634,106.825,529581.42434382
2018-01-18,107.254,107.77,106.168,106.168,440818.39726317
2018-01-19,107.397,107.492,105.929,106.549,461262.71756035
2018-01-22,106.358,108.007,106.358,107.587,373007.36330427
2018-01-23,107.77,108.484,105.452,106.168,907857.46656928
2018-01-24,106.31,106.825,104.232,106.778,452055.37860552
2018-01-25,107.206,107.302,106.072,106.215,508235.0407633
2018-01-26,106.405,106.729,105.128,106.31,169240.70779492
2018-01-29,106.549,107.159,106.263,107.159,250944.56522804
2018-01-30,105.881,106.5,105.032,105.547,315170.42209105
2018-01-31,105.929,106.358,104.041,104.041,593302.75511464
2018-02-01,104.461,105.881,102.621,105.414,406216.92797151
2018-02-02,105.596,106.024,101.725,102.573,464234.2818414
2018-02-05,101.533,103.613,100.962,102.859,517525.2436709
2018-02-06,98.3209,103.469,97.5583,101.582,944394.17627693
2018-02-07,102.287,102.717,99.0743,99.9702,594408.30709213
2018-02-08,99.5515,99.8752,98.0827,98.0827,771125.65103082
2018-02-09,97.4725,97.7966,95.5277,96.6622,852122.5425884
2018-02-12,98.8835,99.5515,98.369,98.6547,481318.94086354
2018-02-13,100.113,101.153,99.0267,101.057,533789.65445168
2018-02-14,101.487,104.842,100.962,104.461,633372.19637845
2018-02-15,105.128,106.825,103.804,103.804,678808.91417812
2018-02-16,105.834,106.358,103.326,103.994,490343.76934012
2018-02-19,103.994,104.604,101.438,101.63,291649.64643336
2018-02-20,101.533,102.907,100.781,102.907,311169.87632052
2018-02-21,101.725,104.461,101.677,104.461,504766.29276562
2018-02-22,102.668,104.184,101.725,103.326,538776.17636912
2018-02-23,103.374,103.945,101.772,102.058,333151.89984256
2018-02-26,103.469,104.413,102.668,102.668,435087.14868157
2018-02-27,103.85,103.85,101.248,101.868,658807.23423625
2018-02-28,101.438,102.192,99.1218,99.2644,783975.85717524
2018-03-01,99.2644,99.7415,95.8136,97.1866,1115336.2173807
2018-03-02,95.9566,97.8444,95.8614,96.9005,506560.97913514
2018-03-05,96.8051,98.3209,96.6622,97.9397,280835.37614123
2018-03-06,98.693,100.876,98.2256,100.4,579603.98013741
2018-03-07,100.018,100.351,97.4725,98.1303,880019.37408109
2018-03-08,98.035,98.0827,95.909,96.8051,600908.40728615
2018-03-09,96.5192,98.3209,96.5192,98.3209,434516.54120932
2018-03-12,97.3772,98.369,95.766,96.9482,564377.99104327
2018-03-13,96.8529,98.2737,96.7098,97.0434,364854.17969799
2018-03-14,97.3772,98.693,97.3772,97.8444,479725.64536657
2018-03-15,98.3209,98.3209,95.6707,97.1389,606273.58600044
2018-03-16,97.2342,98.4642,95.1559,95.623,1428698.3172619
2018-03-19,95.8614,95.8614,89.9056,89.9619,1114921.8976168
2018-03-20,89.8112,89.8304,86.1055,88.1286,1377015.3356804
2018-03-21,88.0152,89.6979,86.1617,89.4519,899237.51765941
2018-03-22,89.7731,90.2832,86.3324,86.8806,803882.08623481
2018-03-23,86.0292,86.4459,84.2903,85.992,666173.7347466
2018-03-26,85.0845,85.0845,81.4159,82.191,960874.66268139
2018-03-27,83.7602,84.8575,82.0584,82.0584,747396.14212501
2018-03-28,81.2462,81.2462,77.7482,79.6007,1482623.8701221
2018-03-29,80.3576,83.3636,80.0735,82.0776,999198.71638301
2018-04-03,82.3044,83.193,80.5463,83.193,436824.1449574
2018-04-04,83.4961,83.6468,81.3777,82.8717,723598.45401754
2018-04-05,84.1387,86.5021,84.0444,85.3114,823975.02141581
2018-04-06,84.971,86.1617,84.195,84.952,423044.60384898
2018-04-09,86.1055,86.3695,83.9499,84.1768,658143.27370328
2018-04-10,86.0292,86.9559,84.6488,86.3505,785818.79344132
2018-04-11,86.3505,87.9198,85.7461,86.8806,695288.35167179
2018-04-12,86.0674,87.3153,85.3676,86.9749,652098.40079411
2018-04-13,87.9198,88.6577,87.0694,87.2582,441528.5098711
2018-04-16,87.2582,88.2982,87.221,87.8255,441555.78155176
2018-04-17,87.8255,88.2602,87.221,87.7691,558478.91673454
2018-04-18,88.6005,90.2832,87.9198,90.2832,659763.84088091
2018-04-19,90.3785,92.4388,89.8112,90.6617,786782.74246154
2018-04-20,90.6053,91.513,89.7922,90.492,381136.42196228
2018-04-23,90.775,91.494,85.9158,86.5402,851395.64740775
2018-04-24,86.9749,88.8656,86.9368,87.7309,589427.02972866
2018-04-25,86.0292,87.3525,85.7651,86.0292,2199941.4463017
2018-04-26,85.8967,88.1466,85.2732,88.1466,659864.53631719
2018-04-27,88.3926,89.0733,86.7099,87.2018,406151.89550225
2018-04-30,87.5985,89.1115,86.8615,88.5252,611409.05325071
2018-05-02,89.1496,90.6236,88.5823,90.5673,402681.04968298
2018-05-04,90.5673,90.5673,87.221,87.6366,637982.15932063
2018-05-07,87.9198,88.0713,86.4831,86.9559,240043.23533995
2018-05-08,87.3525,87.7309,86.3134,87.4479,634538.58518202
2018-05-09,87.4479,89.0362,87.2772,88.3926,396900.50229404
2018-05-10,88.7902,93.4789,88.4309,91.7018,1038319.9422885
2018-05-11,92.1747,93.006,91.229,92.1747,355615.37341932
2018-05-14,92.6475,92.8172,89.8112,89.8112,677966.63881008
2018-05-15,87.5422,89.6787,86.2371,87.1637,1151428.1889114
2018-05-16,87.4479,87.9198,84.9138,87.1637,951552.99244995
2018-05-17,87.7309,90.0944,86.1617,89.8112,2188622.6499173
2018-05-18,89.8112,90.4348,86.8615,88.3926,579695.23537654
2018-05-21,88.998,89.4329,88.6005,88.9789,523488.3015381
2018-05-22,87.9198,89.7922,87.5422,88.7521,654547.60749946
2018-05-23,88.0152,88.3926,85.6889,87.5232,740609.68928407
2018-05-24,87.5422,89.225,87.221,88.3926,489744.84127641
2018-05-25,88.6577,89.0171,86.1237,86.3324,322316.65133454
2018-05-28,86.9749,86.9749,84.46,84.5172,270177.39355748
2018-05-29,84.706,85.2542,83.3064,83.3064,550070.84780518
2018-05-30,82.0966,82.8154,80.0173,80.0926,1536736.1291037
